pais,fecha,anio,nota_no,fuente,url_pagina,url_pdf
Colombia,2025-01-24,2025,7-5-M/020 y Nota No. 7-5-M/021 con sus respectivos anexos,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Colombia_nota_MPC-OEA-No-076-2025.pdf
El Salvador,2025-02-14,2025,MPOEA - OEA-012/2025,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_El_Salvador_nota_No_019-2025.pdf
Chile,2025-02-14,2025,21-25,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Chile_nota_No_21-25.pdf
Colombia,2025-02-14,2025,MPC/OEA/ No.169.1/2025,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Colombia_nota_No_169.1-2025.pdf
Chile,2025-02-18,2025,22-25,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Chile_nota_No_22-25.pdf
Colombia,2025-02-19,2025,MPC/OEA/ No.244/2025,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Colombia_nota_No_244-2025.pdf
Perú,2025-02-24,2025,7-5-M/048 con su respectivo anexo,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-121-2025.pdf
Chile,2025-02-27,2025,27-25,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Chile_nota_No_27-25.pdf
Perú,2025-03-03,2025,7-5-M/057 con su respectivo anexo,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-126-2025.pdf
Perú,2025-03-06,2025,7-5-M/064 con su respectivo anexo,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-127-2025.pdf
Perú,2025-03-20,2025,7-5-M/078 con su respectivo anexo,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-135-2025.pdf
Perú,2025-03-25,2025,7-5-M/081 con su respectivo anexo,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-140-2025.pdf
Colombia,2025-04-02,2025,MPC/OEA/ No.488/2025,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Colombia_nota_No_488-2025.pdf
Perú,2025-04-14,2025,7-5-M/095 con su respectivo anexo,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-148-2025.pdf
El Salvador,2025-04-14,2025,MPOEA - OEA-028/2025,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_El_Salvador_nota_No_028-2025.pdf
Colombia,2025-04-14,2025,MPC/OEA/ No.583/2025,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Colombia_nota_No_583-2025.pdf
Ecuador,2025-04-15,2025,4-2-073/2025,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Ecuador_nota_No_4-2-287-2025.pdf
El Salvador,2025-04-20,2025,MPOEA - OEA-039/2025,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_El_Salvador_nota_No_039-2025.pdf
Perú,2025-04-22,2025,7-5-M/099 con su respectivo anexo,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-147-2025.pdf
Colombia,2025-04-24,2025,MPC/OEA/ No.656/2025,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Colombia_nota_No_656-2025.pdf
Perú,2025-05-07,2025,,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-146-2025.pdf
Perú,2025-05-12,2025,7-5-M/110 con su respectivo anexo,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-153-2025.pdf
Perú,2025-05-13,2025,,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-156-2025.pdf
Perú,2025-05-20,2025,7-5-M/114 con su respectivo anexo,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-155-2025.pdf
Perú,2025-05-23,2025,7-5-M/115 con su respectivo anexo,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-161-2025.pdf
Perú,2025-05-29,2025,7-5-M/117 con su respectivo anexo,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-160-2025.pdf
Perú,2025-05-30,2025,7-5-M/118 con su respectivo anexo,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-159-2025.pdf
Chile,2025-05-30,2025,92-25,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Chile_nota_No_92-25.pdf
Perú,2025-06-04,2025,7-5-M/119 con su respectivo anexo,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-168-2025.pdf
Perú,2025-06-09,2025,7-5-M/121 y Nota No. 7-5-M/122,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-179-2025.pdf
Perú,2025-06-17,2025,7-5-M/127 con su respectivo anexo,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-191-2025.pdf
Perú,2025-06-17,2025,7-5-M/126 con su respectivo anexo,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-181-2025.pdf
El Salvador,2025-06-23,2025,MPOEA - OEA-059/2025,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_El_Salvador_nota_No_059-2025.pdf
Perú,2025-06-24,2025,7-5-M/135 con su respectivo anexo,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-194-2025.pdf
Panamá,2025-06-24,2025,NV-PANA-OEA-2-248 con su respectivo anexo,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Panama_nota_No_2-248-2025.pdf
Panamá,2025-06-26,2025,NV-PANA-OEA-2-257 con su respectivo anexo,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Panama_nota_No_2-257-2025.pdf
El Salvador,2025-06-29,2025,MPOEA - OEA-074/2025,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_El_Salvador_nota_No_074-2025.pdf
Perú,2025-07-01,2025,7-5-M/140 con su respectivo anexo,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-197-2025.pdf
Perú,2025-07-07,2025,7-5-M/146,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-196-2025.pdf
Perú,2025-07-22,2025,7-5-M/153 con su respectivo anexo,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-206-2025.pdf
Perú,2025-07-28,2025,7-5-M/155 y Nota No. 7-5-M/156,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-211-2025.pdf
Perú,2025-08-01,2025,7-5-M/159,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-216-2025.pdf
Perú,2025-08-14,2025,7-5-M/168 con su respectivo anexo,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-239-2025.pdf
El Salvador,2025-08-19,2025,MPOEA - OEA-091/2025,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_El_Salvador_nota_No_091-2025.pdf
Perú,2025-09-02,2025,7-5-M/179 con su respectivo anexo,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-238-2025.pdf
Perú,2025-09-05,2025,7-5-M/181 con su respectivo anexo,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-237-2025.pdf
Chile,2025-09-08,2025,205-25,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Chile_nota_No_205-25.pdf
Perú,2025-09-23,2025,7-5-M/191 con su respectivo anexo,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-244-2025.pdf
Perú,2025-09-24,2025,7-5-M/194 con su respectivo anexo,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-252-2025.pdf
El Salvador,2025-09-24,2025,MPOEA - OEA-114/2025,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_El_Salvador_nota_No_114-2025.pdf
Perú,2025-09-26,2025,7-5-M/196 y Nota No. 7-5-M/197,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-251-2025.pdf
Perú,2025-10-07,2025,7-5-M/206 con su respectivo anexo,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-250-2025.pdf
Perú,2025-10-14,2025,7-5-M/211 con su respectivo anexo,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-249-2025.pdf
El Salvador,2025-10-22,2025,MPOEA - OEA-134/2025,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_El_Salvador_nota_No_134-2025.pdf
Perú,2025-10-23,2025,7-5-M/216 con su respectivo anexo,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-256-2025.pdf
Chile,2025-11-12,2025,286-25,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Chile_nota_No_286-25.pdf
Perú,2025-11-21,2025,7-5-M/238 y Nota No. 7-5-M/239,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-255-2025.pdf
Perú,2025-11-24,2025,7-5-M/237 con su respectivo anexo,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-001-2026.pdf
Perú,2025-11-26,2025,7-5-M/244 con su respectivo anexo,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-010-2026.pdf
El Salvador,2025-11-26,2025,MPOEA - OEA-152/2025,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_El_Salvador_nota_No_152-2025.pdf
Perú,2025-12-17,2025,7-5-M/249,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-030-2026.pdf
Colombia,2025-12-23,2025,MPC/OEA No.2075/2025,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Colombia_nota_No_2075-2025.pdf
Perú,2025-12-24,2025,7-5-M/255,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-028-2026.pdf
El Salvador,2025-12-26,2025,MPOEA - OEA-165/2025,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_El_Salvador_nota_No_165-2025.pdf
Colombia,2025-12-31,2025,MPC/OEA No.2106/2025,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Colombia_nota_No_2106-2025.pdf
Ecuador,2026-01-05,2026,4-2-1/2026,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Ecuador_nota_No_4-2-1-2026.pdf
Perú,2026-01-05,2026,7-5-M/001 con su respectivo anexo,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-029-2026.pdf
Chile,2026-01-05,2026,3-26,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Chile_nota_No_3-26.pdf
Perú,2026-01-12,2026,7-5-M/010 con su respectivo anexo,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-033-2026.pdf
Chile,2026-01-20,2026,11-26,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Chile_nota_No_11-26.pdf
Guatemala,2026-01-20,2026,,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Guatemala_nota_OEA-M4-NV-05-2026.pdf
El Salvador,2026-01-23,2026,MPOEA - OEA-02/2026,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_El_Salvador_nota_No_02-2026.pdf
Perú,2026-01-30,2026,7-5-M/029,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-051-2026.pdf
Perú,2026-01-30,2026,7-5-M/028,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-036-2026.pdf
Colombia,2026-01-30,2026,MPC/OEA No. 116/2026,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Colombia_nota_No_116-2026.pdf
Perú,2026-02-04,2026,7-5-M/033 con su respectivo anexo,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-055-2026.pdf
Perú,2026-02-12,2026,7-5-M/036 con su respectivo anexo,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-059-2026.pdf
Colombia,2026-02-12,2026,MPC/OEA No. 161/2026,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Colombia_nota_No_161-2026.pdf
Guatemala,2026-02-17,2026,M4-NV-22-2026,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Guatemala_nota_No_M4-NV-22-2026.pdf
Chile,2026-02-19,2026,33-26,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Chile_nota_No_33-26.pdf
Colombia,2026-02-27,2026,MPC/OEA No. 218/2026,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Colombia_nota_No_218-2026.pdf
El Salvador,2026-02-28,2026,MPOEA - OEA-017/2026,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_El_Salvador_nota_No_017-2026.pdf
Ecuador,2026-03-03,2026,4-2-43/2026,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Ecuador_nota_No_4-2-43-2026.pdf
Perú,2026-03-04,2026,7-5-M/051 con su respectivo anexo,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-063-2026.pdf
Chile,2026-03-05,2026,44-26,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Chile_nota_No_44-26.pdf
Guatemala,2026-03-05,2026,OEA-M4-NV-039-2026,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Guatemala_nota_No_M4-NV-039-26.pdf
Perú,2026-03-11,2026,7-5-M/055 con su respectivo anexo,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-064-2026.pdf
Perú,2026-03-17,2026,7-5-M/059 con su respectivo anexo,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-069-2026.pdf
Ecuador,2026-03-18,2026,4-2-62/2026,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Ecuador_nota_No_4-2-62-2026.pdf
Guatemala,2026-03-20,2026,OEA-M4-NV-057-2026,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Guatemala_nota_No_M4-NV-057-26.pdf
Ecuador,2026-03-24,2026,4-2-68/2026,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Ecuador_nota_No_4-2-68-2026.pdf
Chile,2026-03-26,2026,54-26,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Chile_nota_No_54-26.pdf
Perú,2026-03-30,2026,7-5-M/063 con sus respectivos anexos,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-074-2026.pdf
El Salvador,2026-03-30,2026,MPOEA - OEA-029/2026,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_El_Salvador_nota_No_029-2026.pdf
Perú,2026-04-01,2026,7-5-M/064 con sus respectivos anexos,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-078-2026.pdf
Ecuador,2026-04-06,2026,4-2-82/2026,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Ecuador_nota_No_4-2-82-2026.pdf
Perú,2026-04-06,2026,7-5-M/069 con sus respectivos anexos,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-091-2026.pdf
Guatemala,2026-04-09,2026,OEA-M4-NV-069-2026,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Guatemala_nota_No_M4-NV-069-26.pdf
Perú,2026-04-14,2026,7-5-M/074 con susrespectivo anexo,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-099-2026.pdf
Perú,2026-04-20,2026,7-5-M/078 con sus respectivos anexos,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-098-2026.pdf
Guatemala,2026-04-22,2026,OEA-M4-NV-079-2026,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Guatemala_nota_No_M4-NV-079-26.pdf
Colombia,2026-04-22,2026,MPC/OEA No. 499/2026,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Colombia_nota_No_499-2026.pdf
Perú,2026-04-30,2026,7-5-M/091 con su respectivo anexo,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-105-2026.pdf
El Salvador,2026-05-01,2026,MPOEA - OEA-037/2026,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_El_Salvador_nota_No_037-2026.pdf
Guatemala,2026-05-06,2026,OEA-M4-NV-094-2026,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Guatemala_nota_No_M4-NV-094-26.pdf
Ecuador,2026-05-07,2026,4-2-115/2026,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Ecuador_nota_No_4-2-115-2026.pdf
Perú,2026-05-08,2026,7-5-M/098,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-111-2026.pdf
Chile,2026-05-08,2026,72-26,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Chile_nota_No_72-26.pdf
Perú,2026-05-18,2026,7-5-M/105 con su respectivo anexo,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-110-2026.pdf
Perú,2026-05-26,2026,7-5-M/110,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-117-2026.pdf
El Salvador,2026-05-28,2026,MPOEA - OEA-046/2026,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_El_Salvador_nota_No_046-2026.pdf
Perú,2026-06-05,2026,7-5-M/118 con su respectivo anexo,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-118-2026.pdf
Perú,2026-06-12,2026,7-5-M/121 con su respectivo anexo,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-121-2026.pdf
Perú,2026-06-15,2026,7-5-M/123 con su respectivo anexo,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-123-2026.pdf
Perú,2026-06-17,2026,7-5-M/128 con su respectivo anexo,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Peru_nota_No_7-5-M-128-2026.pdf
Ecuador,2026-06-18,2026,4-2-161/2026,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Ecuador_nota_No_4-2-161-2026.pdf
Bolivia,2026-06-21,2026,OI.US.-Cs-112/2026,notif_oea_art27,,http://www.oas.org/es/sla/ddi/docs/tratados_multilaterales_suspencion_garantias_Bolivia_nota_OI_US-Cs-112-2026.pdf
